frame_number,Timestamp,system_time,video_time_seconds,Latitude,Longitude,gps_altitude,gps_speed_kmh,gps_course_degrees,gps_fix_quality,gps_satellites,gps_hdop,imu_accel_x,imu_accel_y,imu_accel_z,imu_accel_magnitude,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_gyro_magnitude,imu_mag_x,imu_mag_y,imu_mag_z,imu_mag_magnitude,imu_temperature,gps_data_age_seconds,imu_data_age_seconds
437,2025-08-27T16:52:21.704187,52:21.7,47.418,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,0.1879,0.0563,9.9119,9.9138,4.722,3.782,-10.765,12.348,-64.34,45.74,-536.99,542.76,20.42,0.315,-0.005
438,2025-08-27T16:52:21.804403,52:21.8,47.518,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,0.3467,-0.1889,9.6635,9.6716,4.745,6.489,-23.212,24.565,39.14,-303.99,-300.76,429.41,39.06,0.415,-0.007
439,2025-08-27T16:52:21.905132,52:21.9,47.618,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.3731,-0.1275,10.1121,10.1198,10.962,4.609,-22.777,25.694,-219.37,346.88,-348.3,538.3,21.68,0.516,-0.009
440,2025-08-27T16:52:22.005811,52:22.0,47.719,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,0.6404,0.4379,9.9202,9.9505,-12.667,1.635,3.379,13.212,-25.5,279.29,-572.68,637.66,31.28,0.616,0.009
441,2025-08-27T16:52:22.106107,52:22.1,47.819,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,1.4616,0.619,9.7745,9.9025,-11.059,-0.415,-2.196,11.282,261.19,-294.01,-444.98,593.86,39.49,0.717,0.007
442,2025-08-27T16:52:22.207137,52:22.2,47.92,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,0.9044,0.3042,9.8383,9.8845,-5.907,9.04,-0.745,10.824,-69.81,49.68,-367.63,377.48,28.67,0.818,0.006
443,2025-08-27T16:52:22.307334,52:22.3,48.021,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,1.4047,0.0759,9.913,10.0123,14.35,1.246,13.381,19.66,-22.65,30.2,-222.95,226.12,44.11,0.918,0.004
444,2025-08-27T16:52:22.408031,52:22.4,48.121,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,1.8254,-0.5793,9.6424,9.8308,-3.147,7.401,-12.857,15.165,-171.52,-366.93,-273.02,488.47,27.58,1.019,0.002
445,2025-08-27T16:52:22.508982,52:22.5,48.222,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.4243,0.7321,9.5884,9.6256,-9.928,5.923,-19.427,22.606,-169.45,344.12,-548.08,668.97,32.49,1.12,-0.003
446,2025-08-27T16:52:22.609615,52:22.6,48.323,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.0812,0.115,9.8101,9.8111,7.365,-0.384,18.64,20.046,64.26,159.35,-319.66,362.91,44.95,1.22,-0.003
447,2025-08-27T16:52:22.710586,52:22.7,48.424,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.7641,0.4236,9.645,9.6845,-9.252,-2.775,-5.966,11.353,144.99,-201.11,-561.2,613.52,21.75,1.321,-0.006
448,2025-08-27T16:52:22.811369,52:22.8,48.525,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,0.2044,-0.011,9.6459,9.6481,13.243,2.236,-13.418,18.984,164.44,333.75,-219.35,431.91,18.9,1.422,0.012
449,2025-08-27T16:52:22.912109,52:22.9,48.625,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,0.429,0.2028,9.7216,9.7332,3.745,8.116,15.636,18.01,-263.94,5.66,-409.37,487.12,27.55,1.523,0.01
450,2025-08-27T16:52:23.012376,52:23.0,48.726,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,0.4937,-0.572,9.7503,9.7795,-14.586,-4.823,-12.004,19.496,265.05,79.53,-400.07,486.45,42.73,1.623,0.008
451,2025-08-27T16:52:23.113284,52:23.1,48.827,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.7464,0.3443,10.0672,10.1007,10.81,-8.928,-9.136,16.734,-234.37,-51.24,-306.37,389.12,23.77,1.724,0.008
452,2025-08-27T16:52:23.213896,52:23.2,48.927,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.3312,0.5087,9.905,9.9235,-2.379,-5.21,-23.374,24.066,345.35,-84.03,-479.71,597.04,35.55,1.824,0.005
453,2025-08-27T16:52:23.314743,52:23.3,49.028,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,1.8174,0.7538,9.5851,9.7849,-10.805,-1.409,15.842,19.227,280.7,-341.35,-472.47,646.95,28.16,1.925,0.004
454,2025-08-27T16:52:23.414919,52:23.4,49.128,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,0.1758,-0.1725,9.6612,9.6643,-8.31,3.634,-18.893,20.957,378.8,-141.54,-491.1,636.16,42.01,2.026,0.001
455,2025-08-27T16:52:23.514957,52:23.5,49.228,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,0.8976,-0.2592,10.0216,10.0651,4.504,-2.281,1.717,5.333,-38.89,-176.61,-372.86,414.41,25.87,2.126,-0.002
456,2025-08-27T16:52:23.615491,52:23.6,49.329,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.1574,-0.2626,9.7731,9.7779,-10.855,-8.573,5.05,14.725,-377.42,273.86,-550.11,721.15,30.87,2.226,-0.005
457,2025-08-27T16:52:23.716505,52:23.7,49.43,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.2706,0.4788,9.7999,9.8153,-5.621,3.309,-10.825,12.638,306.22,-362.89,-586.56,754.66,30.6,2.327,-0.006
458,2025-08-27T16:52:23.816662,52:23.8,49.53,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,1.046,0.5152,9.7785,9.8477,-4.423,-7.952,-21.884,23.701,307.23,-120.49,-404.56,522.09,29.76,2.427,0.011
459,2025-08-27T16:52:23.917642,52:23.9,49.631,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,0.3057,-0.3097,9.971,9.9805,-5.436,5.84,1.232,8.073,174.89,362.9,-514.22,653.22,18.1,2.528,0.01
460,2025-08-27T16:52:24.018652,52:24.0,49.732,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,0.1729,-0.1428,9.9806,9.9831,1.642,-5.088,-19.341,20.066,321.54,-159.24,-349.4,500.83,22.41,2.629,0.008
461,2025-08-27T16:52:24.118669,52:24.1,49.832,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-1.1592,0.6088,9.7941,9.8812,5.737,9.48,-23.826,26.277,-327.83,-268.39,-216.22,475.66,21.08,2.729,0.005
462,2025-08-27T16:52:24.218872,52:24.2,49.932,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.1308,-0.3783,9.6846,9.6929,10.077,3.07,19.053,21.772,90.57,-129.86,-278.17,320.07,36.87,2.829,0.004
463,2025-08-27T16:52:24.319760,52:24.3,50.033,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,1.9188,-0.3462,9.6853,9.8796,8.629,-6.453,17.026,20.149,206.62,-83.75,-324.58,393.77,25.55,2.93,-0.001
464,2025-08-27T16:52:24.420719,52:24.4,50.134,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,1.7101,-0.5415,9.7356,9.8995,7.955,0.005,21.495,22.92,-83.83,155.95,-494.05,524.82,25.26,3.031,-0.003
465,2025-08-27T16:52:24.521772,52:24.5,50.235,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-1.2893,0.5779,9.9802,10.0797,0.93,-4.572,11.115,12.055,-332.52,139.76,-249.95,438.84,29.05,3.132,-0.005
466,2025-08-27T16:52:24.621904,52:24.6,50.335,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,0.4153,0.3617,10.198,10.2129,0.127,-5.992,-0.762,6.041,-272.64,386.26,-584.14,751.49,36.33,3.232,0.012
467,2025-08-27T16:52:24.722077,52:24.7,50.435,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,1.779,-0.0509,9.9388,10.0969,-7.612,6.363,-5.858,11.521,158.74,-176.28,-301.94,383.98,24.41,3.333,0.01
468,2025-08-27T16:52:24.823022,52:24.8,50.536,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,0.2767,0.2594,9.956,9.9632,-8.343,9.595,-22.884,26.179,-241.14,219.27,-436.42,544.69,22.03,3.434,0.008
469,2025-08-27T16:52:24.923847,52:24.9,50.637,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.7039,-0.3649,9.8708,9.9026,0.34,8.841,19.918,21.795,-265.84,72.38,-435.12,515.01,38.82,3.534,0.006
470,2025-08-27T16:52:25.024348,52:25.0,50.738,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-1.0573,0.3,9.7806,9.8421,10.371,-4.497,0.217,11.306,-385.7,-366.25,-447.21,694.91,29.74,3.635,0.004
471,2025-08-27T16:52:25.125118,52:25.1,50.838,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,0.9669,0.6654,9.9985,10.0672,10.855,-7.661,-18.018,22.387,-226.91,20.68,-212.93,311.85,33.95,3.736,0
472,2025-08-27T16:52:25.225867,52:25.2,50.939,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,1.3029,0.3052,9.9655,10.0549,13.185,-8.93,22.663,27.698,37.26,290.51,-578.37,648.31,24.89,3.836,-0.003
473,2025-08-27T16:52:25.326169,52:25.3,51.039,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.0309,-0.6738,9.9441,9.9669,9.672,0.993,-12.717,16.009,-390.36,21.12,-481.46,620.18,25.86,3.937,-0.006
474,2025-08-27T16:52:25.426234,52:25.4,51.14,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.9524,0.562,10.2514,10.3109,-14.895,-1.643,-17.053,22.701,-102.96,0.98,-222.45,245.12,43.41,4.037,0.013
475,2025-08-27T16:52:25.526935,52:25.5,51.24,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.8097,0.2937,10.1681,10.2045,-4.46,-3.653,-20.552,21.345,23.04,244.27,-453.29,515.43,30.85,4.138,0.011
476,2025-08-27T16:52:25.627446,52:25.6,51.341,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-1.4692,0.3248,9.794,9.9089,-8,-7.189,-8.37,13.629,177.47,-302.52,-429.57,554.57,18.35,4.238,0.009
477,2025-08-27T16:52:25.727467,52:25.7,51.441,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,1.0271,-0.6983,9.7481,9.8269,11.58,6.924,-0.547,13.503,199.96,184.16,-268.88,382.35,20.32,4.338,0.005
478,2025-08-27T16:52:25.828292,52:25.8,51.542,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.7216,-0.1825,9.8622,9.8903,13.077,-3.78,6.944,15.281,394.18,133.23,-265.82,493.75,28.08,4.439,0.004
479,2025-08-27T16:52:25.928328,52:25.9,51.642,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,1.5601,-0.1954,9.7306,9.8568,-11.709,-3.53,-5.162,13.274,160.68,87.41,-482.31,515.83,25.14,4.539,-0.001
480,2025-08-27T16:52:26.028740,52:26.0,51.742,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.2564,0.4619,9.9771,9.9911,5.328,2.245,-21.449,22.214,-333.45,-243.89,-222.32,469.14,29.01,4.639,-0.005
481,2025-08-27T16:52:26.128791,52:26.1,51.842,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.6174,-0.2855,9.5126,9.5369,6.838,0.262,-19.166,20.351,236.61,-148.05,-270.31,388.55,32.98,4.739,-0.007
482,2025-08-27T16:52:26.229525,52:26.2,51.943,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,0.4677,0.6668,10.0517,10.0846,-13.896,5.075,22.255,26.724,224.3,-91.85,-525.3,578.52,40.33,4.84,0.012
483,2025-08-27T16:52:26.330346,52:26.3,52.044,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,0.431,0.1952,9.7743,9.7857,-12.199,-4.868,-20.737,24.547,-156.68,378.14,-277.78,494.67,43.55,4.941,0.01
484,2025-08-27T16:52:26.430822,52:26.4,52.144,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,0.725,0.5501,9.7743,9.8165,13.95,-7.677,-24.914,29.568,296.92,-73.08,-255.38,398.4,39.91,5.041,0.008
485,2025-08-27T16:52:26.531428,52:26.5,52.245,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.8666,-0.0677,9.8574,9.8956,-4.453,-1.582,18.419,19.016,-345.21,6.69,-592.66,685.9,31.54,5.142,0.006
486,2025-08-27T16:52:26.631502,52:26.6,52.345,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.7593,0.3537,9.9624,9.9976,-13.443,-0.167,17.09,21.744,342.63,-157.24,-513.15,636.75,27.95,5.242,0.004
487,2025-08-27T16:52:26.732224,52:26.7,52.446,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.885,-0.3123,10.1112,10.1547,-0.532,2.88,-10.495,10.896,229.31,-131.98,-330.45,423.32,22.29,5.343,0
488,2025-08-27T16:52:26.832668,52:26.8,52.546,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.5401,-0.2387,9.8466,9.8643,-3.898,-8.27,7.164,11.615,-117.91,-59.19,-561.26,576.56,18.17,5.443,-0.003
489,2025-08-27T16:52:26.932674,52:26.9,52.646,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-1.2953,-0.7404,9.7023,9.8164,-2.414,-7.082,-15.001,16.763,59.03,-384.73,-363.62,532.65,43.51,5.543,-0.006
490,2025-08-27T16:52:27.033223,52:27.0,52.747,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.6122,-0.7636,9.7901,9.8389,-9.811,7.556,9.297,15.485,261.22,-201.2,-398.87,517.51,22.56,5.644,0.013
491,2025-08-27T16:52:27.134094,52:27.1,52.847,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,0.1977,0.4443,10.1321,10.1437,13.629,-0.45,-20.492,24.615,-313.22,175.57,-308.05,473.1,25.71,5.745,0.012
492,2025-08-27T16:52:27.234997,52:27.2,52.948,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.6225,-0.624,10.0234,10.0621,14.431,-1.435,7.352,16.259,149.76,140.54,-597.49,631.8,19.09,5.846,0.01
493,2025-08-27T16:52:27.335123,52:27.3,53.048,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.8202,-0.2782,9.8232,9.8613,-1.994,4.167,-3.066,5.544,123.32,135.24,-337.41,383.85,27.28,5.946,0.008
494,2025-08-27T16:52:27.435506,52:27.4,53.149,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,1.5042,-0.5872,9.8454,9.977,10.482,-8.422,18.285,22.697,-247.17,368.57,-553.45,709.4,38.45,6.046,0.006
495,2025-08-27T16:52:27.535560,52:27.5,53.249,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-1.1245,0.2879,9.7374,9.8063,6.814,7.361,21.837,24.03,-116.36,-145.22,-304.16,356.57,28.23,6.146,0.002
496,2025-08-27T16:52:27.636223,52:27.6,53.35,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.4195,-0.1791,9.8001,9.8107,7.371,-9.987,19.036,22.726,94.94,-42.67,-496.24,507.04,39.95,6.247,-0.002
497,2025-08-27T16:52:27.737281,52:27.7,53.451,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.6289,-0.0839,9.5997,9.6207,1.473,-9.973,10.358,14.454,-301.08,-388.18,-551.22,738.36,25.05,6.348,-0.003
498,2025-08-27T16:52:27.837709,52:27.8,53.551,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,1.9612,-0.2879,10.0553,10.2488,-12.402,2.751,0.255,12.706,348.98,-235.39,-594.71,728.61,27.92,6.448,0.014
499,2025-08-27T16:52:27.937852,52:27.9,53.651,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.1985,0.8054,10.0073,10.0416,13.148,2.606,-7.663,15.439,227.47,264.41,-351.43,495.13,34.77,6.548,0.012
500,2025-08-27T16:52:28.037906,52:28.0,53.751,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.9023,0.3936,10.2421,10.2893,-0.432,8.698,18.328,20.291,140.16,248.81,-531.28,603.17,34.9,6.648,0.008
501,2025-08-27T16:52:28.138729,52:28.1,53.852,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.6787,-0.6375,10.1836,10.2261,-7.36,-2.469,-9.236,12.065,-30.7,-55.23,-382.84,388.02,19.51,6.749,0.006
502,2025-08-27T16:52:28.239212,52:28.2,53.953,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,0.0035,0.0076,9.4978,9.4978,6.628,3.605,-8.301,11.218,399.19,367.71,-494.73,734.39,23,6.85,0.005
503,2025-08-27T16:52:28.339355,52:28.3,54.053,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.9129,0.7433,9.6063,9.6782,-7.392,6.01,-17.284,19.736,-80.68,343.04,-577.04,676.13,39.75,6.95,0.003
504,2025-08-27T16:52:28.439898,52:28.4,54.153,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.7845,0.3024,9.9393,9.9748,-11.33,8.277,-14.765,20.369,-65.13,-227.34,-315.3,394.13,27.42,7.05,0.001
505,2025-08-27T16:52:28.540496,52:28.5,54.254,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.6438,-0.1416,10.1252,10.1467,12.983,-1.233,-23.089,26.517,228.16,182.65,-284.36,407.77,30.4,7.151,-0.002
506,2025-08-27T16:52:28.640634,52:28.6,54.354,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,1.8715,0.3992,10.1796,10.3579,-6.617,3.319,23.096,24.254,-221,-389.74,-502.03,672.89,41.28,7.251,-0.005
507,2025-08-27T16:52:28.740761,52:28.7,54.454,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.085,-0.3365,9.5519,9.5582,5.673,0.542,-0.701,5.742,26.48,-99.22,-245.97,266.54,29.55,7.351,-0.007
508,2025-08-27T16:52:28.841275,52:28.8,54.555,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,1.4375,-0.5485,9.6471,9.7691,9.675,3.865,14.584,17.923,-294.69,107.24,-392.18,502.14,44.98,7.452,0.011
509,2025-08-27T16:52:28.942283,52:28.9,54.656,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,1.4806,0.7241,9.6201,9.7603,-5.474,-0.884,-15.77,16.717,391.09,275.21,-231.18,531.16,31.35,7.553,0.009
510,2025-08-27T16:52:29.043041,52:29.0,54.756,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-1.4279,-0.12,9.8229,9.9268,13.244,0.514,18.552,22.8,-253.92,-332.95,-537.68,681.49,23.21,7.654,0.007
511,2025-08-27T16:52:29.143107,52:29.1,54.856,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,0.678,-0.521,10.1635,10.1994,5.707,3.498,19.704,20.81,292.87,163.14,-554.83,648.24,40.43,7.754,0.003
512,2025-08-27T16:52:29.243610,52:29.2,54.957,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,0.4089,0.409,9.6852,9.7025,4.941,5.457,18.761,20.154,-24.8,-381.8,-548,668.35,24.98,7.854,0.001
513,2025-08-27T16:52:29.343890,52:29.3,55.057,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-1.1682,0.2826,9.7399,9.8138,9.12,-3.366,23.45,25.385,228.87,-125.06,-282.31,384.34,34.05,7.954,-0.001
514,2025-08-27T16:52:29.444097,52:29.4,55.157,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-1.0711,-0.43,10.127,10.1925,-1.703,4.911,1.552,5.425,81.23,61.22,-475.34,486.1,19.66,8.055,-0.004
515,2025-08-27T16:52:29.544761,52:29.5,55.258,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.8175,-0.1041,10.1488,10.1822,7.517,-2.792,13.725,15.896,-335.68,357.89,-475,682.93,19.68,8.155,-0.006
516,2025-08-27T16:52:29.645099,52:29.6,55.358,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.3463,0.0474,10.0744,10.0805,-3.976,-0.391,-5.591,6.872,374.26,-149.32,-310.24,508.54,44.93,8.256,0.012
517,2025-08-27T16:52:29.745535,52:29.7,55.459,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,1.6033,0.5974,9.5642,9.7161,-11.883,4.783,-11.896,17.481,-239.52,36.05,-388.62,457.93,35.85,8.356,0.009
518,2025-08-27T16:52:29.846260,52:29.8,55.56,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,1.3952,0.2586,9.9546,10.0553,14.803,-3.655,0.966,15.279,-131.38,318.36,-471.73,584.08,21.51,8.457,0.008
519,2025-08-27T16:52:29.946613,52:29.9,55.66,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,1.4634,-0.7382,10.0759,10.2084,0.145,-0.826,1.911,2.087,-147.48,-150.52,-396.15,448.71,34.85,8.557,0.005
520,2025-08-27T16:52:30.046697,52:30.0,55.76,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-1.0055,-0.2367,9.4671,9.5233,0.208,-4.82,20.441,21.003,-302.51,-91.32,-483.93,577.96,24.26,8.657,0.003
521,2025-08-27T16:52:30.146853,52:30.1,55.86,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.6785,-0.72,10.0885,10.1369,-3.148,-5.628,-12.45,14.021,30.45,99.79,-224.39,247.46,22.85,8.757,0
522,2025-08-27T16:52:30.247172,52:30.2,55.961,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-1.3772,0.7181,10.2511,10.3681,1.473,6.979,2.126,7.443,-252.61,225.62,-433.46,550.09,41.6,8.858,-0.003
523,2025-08-27T16:52:30.348125,52:30.3,56.061,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,1.4028,0.0135,9.9345,10.0331,-1.328,4.195,6.204,7.605,-204.97,367.18,-281.3,505.92,30.64,8.959,-0.004
524,2025-08-27T16:52:30.449029,52:30.4,56.162,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.8139,-0.1551,10.0376,10.0718,8.796,1.181,10.634,13.85,-253.4,-13.46,-589.59,641.88,42.51,9.06,0.014
525,2025-08-27T16:52:30.549567,52:30.5,56.263,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.7163,-0.0934,10.0582,10.0841,6.029,7.131,10.844,14.311,299.22,-382.79,-269.73,555.71,22.62,9.16,0.009
526,2025-08-27T16:52:30.650389,52:30.7,56.364,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.8736,-0.5523,9.4385,9.4949,-3.569,6.575,-16.554,18.166,213.08,-396.83,-536.89,700.81,35.88,9.261,0.007
527,2025-08-27T16:52:30.750848,52:30.8,56.464,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,0.4359,-0.2578,10.0577,10.0704,10.851,-4.708,-18.83,22.237,223.75,-394.09,-377.19,589.61,19.63,9.361,0.006
528,2025-08-27T16:52:30.851731,52:30.9,56.565,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.8968,-0.336,9.8946,9.9408,9.367,5.203,-3.713,11.34,-261.93,352.3,-506.7,670.43,31.52,9.462,0.005
529,2025-08-27T16:52:30.951846,52:31.0,56.665,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,0.0158,-0.1141,9.5324,9.5331,-7.155,3.511,-20.732,22.211,358.96,-182.75,-234.45,466.06,40.58,9.562,0.001
530,2025-08-27T16:52:31.052716,52:31.1,56.766,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,1.1919,-0.6624,9.7144,9.8097,6.428,-0.448,19.24,20.29,107.58,6.46,-221.99,246.77,26.2,9.663,-0.002
531,2025-08-27T16:52:31.153682,52:31.2,56.867,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.7276,0.1602,9.5494,9.5784,14.7,-3.974,20.212,25.306,-252.15,5,-514.46,572.95,22.75,9.764,-0.005
532,2025-08-27T16:52:31.254214,52:31.3,56.968,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.6819,-0.3745,10.0649,10.0949,-0.659,-3.136,2.325,3.959,199.9,-232.21,-305.14,432.43,30.04,9.865,0.013
533,2025-08-27T16:52:31.354440,52:31.4,57.068,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.3343,0.1849,10.1628,10.17,-14.425,-1.12,-1.777,14.577,-263.98,-176.38,-431.52,535.73,29.86,9.965,0.01
534,2025-08-27T16:52:31.455300,52:31.5,57.169,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.6049,-0.6457,9.6533,9.6938,-3.475,2.121,-19.047,19.477,387.55,148.32,-291.26,506.98,26.71,10.066,0.008
535,2025-08-27T16:52:31.556019,52:31.6,57.269,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,1.6963,-0.1105,9.5988,9.7481,4.607,3.092,16.875,17.764,284.46,-253.36,-413.78,562.43,22.68,10.167,0.007
536,2025-08-27T16:52:31.656441,52:31.7,57.37,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,0.4646,0.4199,10.0573,10.0768,0.739,7.6,11.987,14.212,20.19,-166.15,-312.14,354.18,24.24,10.267,0.006
537,2025-08-27T16:52:31.756907,52:31.8,57.47,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.9907,-0.6642,9.5203,9.5947,-4.925,3.406,-12.893,14.216,-135.02,-100.88,-333.18,373.39,37.04,10.367,0.004
538,2025-08-27T16:52:31.857250,52:31.9,57.571,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,1.2598,-0.5476,9.9769,10.0711,3.383,0.527,9.772,10.354,13.94,-36.8,-540.9,542.33,31.52,10.468,0.002
539,2025-08-27T16:52:31.958307,52:32.0,57.672,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.4796,-0.0723,9.9332,9.945,-12.766,-4.511,18.188,22.675,253.85,326.45,-392.77,570.33,30.23,10.569,-0.001
540,2025-08-27T16:52:32.059011,52:32.1,57.772,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,1.1072,0.0424,9.7107,9.7737,8.932,-2.922,17.787,20.117,-266.08,-85.76,-327.69,430.74,26.54,10.67,-0.003
541,2025-08-27T16:52:32.159414,52:32.2,57.873,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,1.1754,0.8178,9.9414,10.0439,-14.427,7.861,21.117,26.755,309.66,325.16,-405.87,605.27,26.04,10.77,-0.005
542,2025-08-27T16:52:32.260230,52:32.3,57.974,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.2258,0.5212,9.8138,9.8302,-10.006,6.824,4.722,13,147.79,75.69,-271.4,318.16,33.69,10.871,0.013
