frame_number,detection_id,tracking_id,manual_timestamp,wall_time_iso,overlay_time,overlay_date,overlay_gps,overlay_accel_g,overlay_gyro_deg_s,overlay_ok,overlay_conf,overlay_ms,class,confidence,bbox_x,bbox_y,bbox_w,bbox_h,position,distance_m,timestamp,system_time,video_time_seconds,latitude,longitude,gps_altitude,gps_speed_kmh,gps_course_degrees,gps_fix_quality,gps_satellites,gps_hdop,imu_accel_x,imu_accel_y,imu_accel_z,imu_accel_magnitude,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_gyro_magnitude,imu_mag_x,imu_mag_y,imu_mag_z,imu_mag_magnitude,imu_temperature,gps_data_age_seconds,imu_data_age_seconds
460,5.0,32.0,16:52:23.900,2025-09-03T00:18:35.611906,,,,,,False,0.0,446.2,motorcycle,0.585,572.7,237.6,75.9,141.1,center,23.0,2025-08-27 16:52:24.018652,52:24.0,49.732,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,0.1729,-0.1428,9.9806,9.9831,1.642,-5.088,-19.341,20.066,321.54,-159.24,-349.4,500.83,22.41,2.629,0.008
460,4.0,31.0,16:52:23.900,2025-09-03T00:18:35.611906,,,,,,False,0.0,446.2,motorcycle,0.522,582.6,299.3,65.8,91.1,center,35.6,2025-08-27 16:52:24.018652,52:24.0,49.732,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,0.1729,-0.1428,9.9806,9.9831,1.642,-5.088,-19.341,20.066,321.54,-159.24,-349.4,500.83,22.41,2.629,0.008
460,2.0,30.0,16:52:23.900,2025-09-03T00:18:35.611906,,,,,,False,0.0,446.2,car,0.741,1077.8,221.9,196.5,102.6,right,39.5,2025-08-27 16:52:24.018652,52:24.0,49.732,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,0.1729,-0.1428,9.9806,9.9831,1.642,-5.088,-19.341,20.066,321.54,-159.24,-349.4,500.83,22.41,2.629,0.008
460,1.0,3.0,16:52:23.900,2025-09-03T00:18:35.611906,,,,,,False,0.0,446.2,bus,0.784,245.0,195.9,201.3,227.8,left,38.0,2025-08-27 16:52:24.018652,52:24.0,49.732,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,0.1729,-0.1428,9.9806,9.9831,1.642,-5.088,-19.341,20.066,321.54,-159.24,-349.4,500.83,22.41,2.629,0.008
461,1.0,30.0,16:52:24.000,2025-09-03T00:18:36.326219,,,,,,False,0.0,452.1,car,0.769,1097.5,220.6,177.3,102.9,right,39.4,2025-08-27 16:52:24.118669,52:24.1,49.832,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-1.1592,0.6088,9.7941,9.8812,5.737,9.48,-23.826,26.277,-327.83,-268.39,-216.22,475.66,21.08,2.729,0.005
461,2.0,3.0,16:52:24.000,2025-09-03T00:18:36.326219,,,,,,False,0.0,452.1,bus,0.77,240.8,200.2,200.4,228.6,left,37.8,2025-08-27 16:52:24.118669,52:24.1,49.832,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-1.1592,0.6088,9.7941,9.8812,5.737,9.48,-23.826,26.277,-327.83,-268.39,-216.22,475.66,21.08,2.729,0.005
461,3.0,32.0,16:52:24.000,2025-09-03T00:18:36.326219,,,,,,False,0.0,452.1,person,0.586,568.0,231.6,71.1,141.7,center,32.4,2025-08-27 16:52:24.118669,52:24.1,49.832,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-1.1592,0.6088,9.7941,9.8812,5.737,9.48,-23.826,26.277,-327.83,-268.39,-216.22,475.66,21.08,2.729,0.005
461,4.0,31.0,16:52:24.000,2025-09-03T00:18:36.326219,,,,,,False,0.0,452.1,motorcycle,0.542,575.9,301.2,65.9,93.8,center,34.6,2025-08-27 16:52:24.118669,52:24.1,49.832,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-1.1592,0.6088,9.7941,9.8812,5.737,9.48,-23.826,26.277,-327.83,-268.39,-216.22,475.66,21.08,2.729,0.005
461,5.0,32.0,16:52:24.000,2025-09-03T00:18:36.326219,,,,,,False,0.0,452.1,motorcycle,0.517,566.6,241.7,73.1,139.1,center,23.3,2025-08-27 16:52:24.118669,52:24.1,49.832,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-1.1592,0.6088,9.7941,9.8812,5.737,9.48,-23.826,26.277,-327.83,-268.39,-216.22,475.66,21.08,2.729,0.005
462,5.0,31.0,16:52:24.100,2025-09-03T00:18:37.056043,,,,,,False,0.0,441.4,motorcycle,0.561,564.4,302.7,58.9,92.5,center,35.1,2025-08-27 16:52:24.218872,52:24.2,49.932,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.1308,-0.3783,9.6846,9.6929,10.077,3.07,19.053,21.772,90.57,-129.86,-278.17,320.07,36.87,2.829,0.004
462,4.0,31.0,16:52:24.100,2025-09-03T00:18:37.056043,,,,,,False,0.0,441.4,motorcycle,0.584,558.5,264.7,70.2,131.1,center,24.8,2025-08-27 16:52:24.218872,52:24.2,49.932,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.1308,-0.3783,9.6846,9.6929,10.077,3.07,19.053,21.772,90.57,-129.86,-278.17,320.07,36.87,2.829,0.004
462,1.0,3.0,16:52:24.100,2025-09-03T00:18:37.056043,,,,,,False,0.0,441.4,bus,0.77,229.7,202.2,200.1,228.2,left,37.9,2025-08-27 16:52:24.218872,52:24.2,49.932,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.1308,-0.3783,9.6846,9.6929,10.077,3.07,19.053,21.772,90.57,-129.86,-278.17,320.07,36.87,2.829,0.004
462,2.0,30.0,16:52:24.100,2025-09-03T00:18:37.056043,,,,,,False,0.0,441.4,car,0.785,1114.7,223.7,163.8,105.8,right,38.3,2025-08-27 16:52:24.218872,52:24.2,49.932,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.1308,-0.3783,9.6846,9.6929,10.077,3.07,19.053,21.772,90.57,-129.86,-278.17,320.07,36.87,2.829,0.004
462,3.0,32.0,16:52:24.100,2025-09-03T00:18:37.056043,,,,,,False,0.0,441.4,person,0.563,555.0,237.0,71.6,141.8,center,32.4,2025-08-27 16:52:24.218872,52:24.2,49.932,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.1308,-0.3783,9.6846,9.6929,10.077,3.07,19.053,21.772,90.57,-129.86,-278.17,320.07,36.87,2.829,0.004
463,1.0,30.0,16:52:24.200,2025-09-03T00:18:37.778610,,,,,,False,0.0,473.2,car,0.791,1125.4,216.9,154.1,110.1,right,36.8,2025-08-27 16:52:24.319760,52:24.3,50.033,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,1.9188,-0.3462,9.6853,9.8796,8.629,-6.453,17.026,20.149,206.62,-83.75,-324.58,393.77,25.55,2.93,-0.001
463,2.0,3.0,16:52:24.200,2025-09-03T00:18:37.778610,,,,,,False,0.0,473.2,bus,0.786,216.6,203.4,203.5,230.9,left,37.5,2025-08-27 16:52:24.319760,52:24.3,50.033,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,1.9188,-0.3462,9.6853,9.8796,8.629,-6.453,17.026,20.149,206.62,-83.75,-324.58,393.77,25.55,2.93,-0.001
463,3.0,32.0,16:52:24.200,2025-09-03T00:18:37.778610,,,,,,False,0.0,473.2,person,0.558,544.5,230.7,69.1,149.7,center,30.7,2025-08-27 16:52:24.319760,52:24.3,50.033,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,1.9188,-0.3462,9.6853,9.8796,8.629,-6.453,17.026,20.149,206.62,-83.75,-324.58,393.77,25.55,2.93,-0.001
463,4.0,31.0,16:52:24.200,2025-09-03T00:18:37.778610,,,,,,False,0.0,473.2,motorcycle,0.553,555.0,303.6,58.3,94.3,center,34.4,2025-08-27 16:52:24.319760,52:24.3,50.033,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,1.9188,-0.3462,9.6853,9.8796,8.629,-6.453,17.026,20.149,206.62,-83.75,-324.58,393.77,25.55,2.93,-0.001
464,4.0,3.0,16:52:24.300,2025-09-03T00:18:38.520169,,,,,,False,0.0,442.7,truck,0.743,205.0,203.1,208.8,237.3,left,39.9,2025-08-27 16:52:24.420719,52:24.4,50.134,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,1.7101,-0.5415,9.7356,9.8995,7.955,0.005,21.495,22.92,-83.83,155.95,-494.05,524.82,25.26,3.031,-0.003
464,3.0,32.0,16:52:24.300,2025-09-03T00:18:38.520169,,,,,,False,0.0,442.7,person,0.574,535.0,232.3,67.6,142.9,center,32.2,2025-08-27 16:52:24.420719,52:24.4,50.134,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,1.7101,-0.5415,9.7356,9.8995,7.955,0.005,21.495,22.92,-83.83,155.95,-494.05,524.82,25.26,3.031,-0.003
464,1.0,30.0,16:52:24.300,2025-09-03T00:18:38.520169,,,,,,False,0.0,442.7,car,0.793,1145.4,221.9,133.0,110.7,right,36.6,2025-08-27 16:52:24.420719,52:24.4,50.134,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,1.7101,-0.5415,9.7356,9.8995,7.955,0.005,21.495,22.92,-83.83,155.95,-494.05,524.82,25.26,3.031,-0.003
464,2.0,31.0,16:52:24.300,2025-09-03T00:18:38.520169,,,,,,False,0.0,442.7,motorcycle,0.556,544.5,306.0,57.4,92.7,center,35.0,2025-08-27 16:52:24.420719,52:24.4,50.134,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,1.7101,-0.5415,9.7356,9.8995,7.955,0.005,21.495,22.92,-83.83,155.95,-494.05,524.82,25.26,3.031,-0.003
465,1.0,30.0,16:52:24.400,2025-09-03T00:18:39.248520,,,,,,False,0.0,442.0,car,0.793,1157.0,219.2,122.5,114.4,right,35.4,2025-08-27 16:52:24.521772,52:24.5,50.235,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-1.2893,0.5779,9.9802,10.0797,0.93,-4.572,11.115,12.055,-332.52,139.76,-249.95,438.84,29.05,3.132,-0.005
465,2.0,32.0,16:52:24.400,2025-09-03T00:18:39.248520,,,,,,False,0.0,442.0,person,0.579,518.2,231.4,65.8,134.6,center,34.2,2025-08-27 16:52:24.521772,52:24.5,50.235,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-1.2893,0.5779,9.9802,10.0797,0.93,-4.572,11.115,12.055,-332.52,139.76,-249.95,438.84,29.05,3.132,-0.005
465,3.0,3.0,16:52:24.400,2025-09-03T00:18:39.248520,,,,,,False,0.0,442.0,bus,0.701,188.9,201.6,215.2,234.3,left,36.9,2025-08-27 16:52:24.521772,52:24.5,50.235,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-1.2893,0.5779,9.9802,10.0797,0.93,-4.572,11.115,12.055,-332.52,139.76,-249.95,438.84,29.05,3.132,-0.005
465,4.0,31.0,16:52:24.400,2025-09-03T00:18:39.248520,,,,,,False,0.0,442.0,motorcycle,0.553,528.1,304.6,57.8,91.5,center,35.5,2025-08-27 16:52:24.521772,52:24.5,50.235,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-1.2893,0.5779,9.9802,10.0797,0.93,-4.572,11.115,12.055,-332.52,139.76,-249.95,438.84,29.05,3.132,-0.005
465,5.0,30.0,16:52:24.400,2025-09-03T00:18:39.248520,,,,,,False,0.0,442.0,car,0.735,1085.6,212.0,123.6,95.2,right,42.6,2025-08-27 16:52:24.521772,52:24.5,50.235,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-1.2893,0.5779,9.9802,10.0797,0.93,-4.572,11.115,12.055,-332.52,139.76,-249.95,438.84,29.05,3.132,-0.005
466,5.0,3.0,16:52:24.500,2025-09-03T00:18:39.959776,,,,,,False,0.0,440.3,truck,0.638,175.7,201.9,217.9,236.2,left,40.1,2025-08-27 16:52:24.621904,52:24.6,50.335,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,0.4153,0.3617,10.198,10.2129,0.127,-5.992,-0.762,6.041,-272.64,386.26,-584.14,751.49,36.33,3.232,0.012
466,4.0,30.0,16:52:24.500,2025-09-03T00:18:39.959776,,,,,,False,0.0,440.3,car,0.669,1108.4,206.0,104.8,91.4,right,44.4,2025-08-27 16:52:24.621904,52:24.6,50.335,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,0.4153,0.3617,10.198,10.2129,0.127,-5.992,-0.762,6.041,-272.64,386.26,-584.14,751.49,36.33,3.232,0.012
466,1.0,30.0,16:52:24.500,2025-09-03T00:18:39.959776,,,,,,False,0.0,440.3,car,0.721,1160.8,210.6,97.3,106.3,right,38.2,2025-08-27 16:52:24.621904,52:24.6,50.335,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,0.4153,0.3617,10.198,10.2129,0.127,-5.992,-0.762,6.041,-272.64,386.26,-584.14,751.49,36.33,3.232,0.012
466,2.0,32.0,16:52:24.500,2025-09-03T00:18:39.959776,,,,,,False,0.0,440.3,person,0.632,505.5,231.8,66.6,141.2,center,32.6,2025-08-27 16:52:24.621904,52:24.6,50.335,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,0.4153,0.3617,10.198,10.2129,0.127,-5.992,-0.762,6.041,-272.64,386.26,-584.14,751.49,36.33,3.232,0.012
466,3.0,31.0,16:52:24.500,2025-09-03T00:18:39.959776,,,,,,False,0.0,440.3,motorcycle,0.55,510.5,303.5,62.8,87.7,center,37.0,2025-08-27 16:52:24.621904,52:24.6,50.335,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,0.4153,0.3617,10.198,10.2129,0.127,-5.992,-0.762,6.041,-272.64,386.26,-584.14,751.49,36.33,3.232,0.012
467,1.0,30.0,16:52:24.600,2025-09-03T00:18:40.677766,,,,,,False,0.0,454.9,car,0.65,1180.9,208.1,77.6,97.4,right,41.6,2025-08-27 16:52:24.722077,52:24.7,50.435,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,1.779,-0.0509,9.9388,10.0969,-7.612,6.363,-5.858,11.521,158.74,-176.28,-301.94,383.98,24.41,3.333,0.01
467,2.0,31.0,16:52:24.600,2025-09-03T00:18:40.677766,,,,,,False,0.0,454.9,motorcycle,0.581,495.5,282.1,67.2,99.8,center,32.5,2025-08-27 16:52:24.722077,52:24.7,50.435,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,1.779,-0.0509,9.9388,10.0969,-7.612,6.363,-5.858,11.521,158.74,-176.28,-301.94,383.98,24.41,3.333,0.01
467,3.0,30.0,16:52:24.600,2025-09-03T00:18:40.677766,,,,,,False,0.0,454.9,car,0.603,1095.6,201.0,131.1,91.5,right,44.3,2025-08-27 16:52:24.722077,52:24.7,50.435,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,1.779,-0.0509,9.9388,10.0969,-7.612,6.363,-5.858,11.521,158.74,-176.28,-301.94,383.98,24.41,3.333,0.01
467,4.0,3.0,16:52:24.600,2025-09-03T00:18:40.677766,,,,,,False,0.0,454.9,truck,0.577,164.0,199.9,223.6,234.0,left,40.5,2025-08-27 16:52:24.722077,52:24.7,50.435,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,1.779,-0.0509,9.9388,10.0969,-7.612,6.363,-5.858,11.521,158.74,-176.28,-301.94,383.98,24.41,3.333,0.01
467,5.0,32.0,16:52:24.600,2025-09-03T00:18:40.677766,,,,,,False,0.0,454.9,person,0.602,493.9,231.9,66.2,132.0,center,34.8,2025-08-27 16:52:24.722077,52:24.7,50.435,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,1.779,-0.0509,9.9388,10.0969,-7.612,6.363,-5.858,11.521,158.74,-176.28,-301.94,383.98,24.41,3.333,0.01
468,1.0,31.0,16:52:24.700,2025-09-03T00:18:41.411250,,,,,,False,0.0,444.3,motorcycle,0.586,495.1,296.7,58.6,89.4,center,36.3,2025-08-27 16:52:24.823022,52:24.8,50.536,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,0.2767,0.2594,9.956,9.9632,-8.343,9.595,-22.884,26.179,-241.14,219.27,-436.42,544.69,22.03,3.434,0.008
468,2.0,32.0,16:52:24.700,2025-09-03T00:18:41.411250,,,,,,False,0.0,444.3,person,0.578,489.1,234.1,63.3,131.3,center,35.0,2025-08-27 16:52:24.823022,52:24.8,50.536,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,0.2767,0.2594,9.956,9.9632,-8.343,9.595,-22.884,26.179,-241.14,219.27,-436.42,544.69,22.03,3.434,0.008
468,3.0,3.0,16:52:24.700,2025-09-03T00:18:41.411250,,,,,,False,0.0,444.3,truck,0.51,136.7,197.2,251.2,243.8,left,38.8,2025-08-27 16:52:24.823022,52:24.8,50.536,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,0.2767,0.2594,9.956,9.9632,-8.343,9.595,-22.884,26.179,-241.14,219.27,-436.42,544.69,22.03,3.434,0.008
468,4.0,32.0,16:52:24.700,2025-09-03T00:18:41.411250,,,,,,False,0.0,444.3,motorcycle,0.532,482.0,252.9,68.7,119.9,center,27.1,2025-08-27 16:52:24.823022,52:24.8,50.536,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,0.2767,0.2594,9.956,9.9632,-8.343,9.595,-22.884,26.179,-241.14,219.27,-436.42,544.69,22.03,3.434,0.008
468,5.0,3.0,16:52:24.700,2025-09-03T00:18:41.411250,,,,,,False,0.0,444.3,truck,0.472,47.3,70.3,337.9,371.3,left,25.5,2025-08-27 16:52:24.823022,52:24.8,50.536,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,0.2767,0.2594,9.956,9.9632,-8.343,9.595,-22.884,26.179,-241.14,219.27,-436.42,544.69,22.03,3.434,0.008
469,5.0,32.0,16:52:24.800,2025-09-03T00:18:42.126503,,,,,,False,0.0,443.9,motorcycle,0.449,469.7,247.0,70.9,130.8,center,24.8,2025-08-27 16:52:24.923847,52:24.9,50.637,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.7039,-0.3649,9.8708,9.9026,0.34,8.841,19.918,21.795,-265.84,72.38,-435.12,515.01,38.82,3.534,0.006
469,4.0,3.0,16:52:24.800,2025-09-03T00:18:42.126503,,,,,,False,0.0,443.9,truck,0.423,135.8,193.8,245.9,252.8,left,37.4,2025-08-27 16:52:24.923847,52:24.9,50.637,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.7039,-0.3649,9.8708,9.9026,0.34,8.841,19.918,21.795,-265.84,72.38,-435.12,515.01,38.82,3.534,0.006
469,2.0,32.0,16:52:24.800,2025-09-03T00:18:42.126503,,,,,,False,0.0,443.9,person,0.506,473.6,242.5,68.2,125.6,center,36.6,2025-08-27 16:52:24.923847,52:24.9,50.637,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.7039,-0.3649,9.8708,9.9026,0.34,8.841,19.918,21.795,-265.84,72.38,-435.12,515.01,38.82,3.534,0.006
469,3.0,3.0,16:52:24.800,2025-09-03T00:18:42.126503,,,,,,False,0.0,443.9,bus,0.438,114.3,165.3,266.6,278.0,left,31.1,2025-08-27 16:52:24.923847,52:24.9,50.637,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.7039,-0.3649,9.8708,9.9026,0.34,8.841,19.918,21.795,-265.84,72.38,-435.12,515.01,38.82,3.534,0.006
469,1.0,31.0,16:52:24.800,2025-09-03T00:18:42.126503,,,,,,False,0.0,443.9,motorcycle,0.572,482.4,300.4,61.7,87.0,center,37.3,2025-08-27 16:52:24.923847,52:24.9,50.637,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.7039,-0.3649,9.8708,9.9026,0.34,8.841,19.918,21.795,-265.84,72.38,-435.12,515.01,38.82,3.534,0.006
470,1.0,32.0,16:52:24.900,2025-09-03T00:18:42.843426,,,,,,False,0.0,440.4,person,0.446,466.4,242.8,65.4,133.0,center,34.6,2025-08-27 16:52:25.024348,52:25.0,50.738,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-1.0573,0.3,9.7806,9.8421,10.371,-4.497,0.217,11.306,-385.7,-366.25,-447.21,694.91,29.74,3.635,0.004
470,2.0,3.0,16:52:24.900,2025-09-03T00:18:42.843426,,,,,,False,0.0,440.4,bus,0.405,135.2,196.0,245.3,260.6,left,33.2,2025-08-27 16:52:25.024348,52:25.0,50.738,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-1.0573,0.3,9.7806,9.8421,10.371,-4.497,0.217,11.306,-385.7,-366.25,-447.21,694.91,29.74,3.635,0.004
470,3.0,31.0,16:52:24.900,2025-09-03T00:18:42.843426,,,,,,False,0.0,440.4,motorcycle,0.533,475.1,302.9,60.5,88.4,center,36.7,2025-08-27 16:52:25.024348,52:25.0,50.738,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-1.0573,0.3,9.7806,9.8421,10.371,-4.497,0.217,11.306,-385.7,-366.25,-447.21,694.91,29.74,3.635,0.004
471,1.0,32.0,16:52:25.000,2025-09-03T00:18:43.556839,,,,,,False,0.0,439.9,person,0.446,459.8,240.1,65.1,137.9,center,33.3,2025-08-27 16:52:25.125118,52:25.1,50.838,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,0.9669,0.6654,9.9985,10.0672,10.855,-7.661,-18.018,22.387,-226.91,20.68,-212.93,311.85,33.95,3.736,0.0
471,2.0,3.0,16:52:25.000,2025-09-03T00:18:43.556839,,,,,,False,0.0,439.9,bus,0.409,136.5,204.4,245.8,254.6,left,34.0,2025-08-27 16:52:25.125118,52:25.1,50.838,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,0.9669,0.6654,9.9985,10.0672,10.855,-7.661,-18.018,22.387,-226.91,20.68,-212.93,311.85,33.95,3.736,0.0
471,3.0,32.0,16:52:25.000,2025-09-03T00:18:43.556839,,,,,,False,0.0,439.9,motorcycle,0.471,458.5,256.1,65.7,131.7,center,24.6,2025-08-27 16:52:25.125118,52:25.1,50.838,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,0.9669,0.6654,9.9985,10.0672,10.855,-7.661,-18.018,22.387,-226.91,20.68,-212.93,311.85,33.95,3.736,0.0
471,4.0,3.0,16:52:25.000,2025-09-03T00:18:43.556839,,,,,,False,0.0,439.9,truck,0.431,133.3,202.7,248.0,257.7,left,36.7,2025-08-27 16:52:25.125118,52:25.1,50.838,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,0.9669,0.6654,9.9985,10.0672,10.855,-7.661,-18.018,22.387,-226.91,20.68,-212.93,311.85,33.95,3.736,0.0
471,5.0,31.0,16:52:25.000,2025-09-03T00:18:43.556839,,,,,,False,0.0,439.9,motorcycle,0.487,472.2,315.6,53.9,76.2,center,42.6,2025-08-27 16:52:25.125118,52:25.1,50.838,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,0.9669,0.6654,9.9985,10.0672,10.855,-7.661,-18.018,22.387,-226.91,20.68,-212.93,311.85,33.95,3.736,0.0
472,1.0,32.0,16:52:25.100,2025-09-03T00:18:44.276941,,,,,,False,0.0,443.1,person,0.491,453.3,239.2,66.6,143.8,center,32.0,2025-08-27 16:52:25.225867,52:25.2,50.939,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,1.3029,0.3052,9.9655,10.0549,13.185,-8.93,22.663,27.698,37.26,290.51,-578.37,648.31,24.89,3.836,-0.003
472,2.0,3.0,16:52:25.100,2025-09-03T00:18:44.276941,,,,,,False,0.0,443.1,truck,0.435,131.0,199.4,251.5,257.9,left,36.7,2025-08-27 16:52:25.225867,52:25.2,50.939,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,1.3029,0.3052,9.9655,10.0549,13.185,-8.93,22.663,27.698,37.26,290.51,-578.37,648.31,24.89,3.836,-0.003
472,3.0,31.0,16:52:25.100,2025-09-03T00:18:44.276941,,,,,,False,0.0,443.1,motorcycle,0.453,461.6,308.9,58.9,78.2,center,41.5,2025-08-27 16:52:25.225867,52:25.2,50.939,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,1.3029,0.3052,9.9655,10.0549,13.185,-8.93,22.663,27.698,37.26,290.51,-578.37,648.31,24.89,3.836,-0.003
472,4.0,32.0,16:52:25.100,2025-09-03T00:18:44.276941,,,,,,False,0.0,443.1,motorcycle,0.491,449.6,240.5,70.4,141.8,center,22.9,2025-08-27 16:52:25.225867,52:25.2,50.939,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,1.3029,0.3052,9.9655,10.0549,13.185,-8.93,22.663,27.698,37.26,290.51,-578.37,648.31,24.89,3.836,-0.003
473,4.0,32.0,16:52:25.200,2025-09-03T00:18:44.992001,,,,,,False,0.0,439.5,motorcycle,0.443,455.1,246.5,67.9,135.0,center,24.0,2025-08-27 16:52:25.326169,52:25.3,51.039,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.0309,-0.6738,9.9441,9.9669,9.672,0.993,-12.717,16.009,-390.36,21.12,-481.46,620.18,25.86,3.937,-0.006
473,3.0,3.0,16:52:25.200,2025-09-03T00:18:44.992001,,,,,,False,0.0,439.5,truck,0.446,129.6,220.8,260.3,244.7,left,38.7,2025-08-27 16:52:25.326169,52:25.3,51.039,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.0309,-0.6738,9.9441,9.9669,9.672,0.993,-12.717,16.009,-390.36,21.12,-481.46,620.18,25.86,3.937,-0.006
473,1.0,31.0,16:52:25.200,2025-09-03T00:18:44.992001,,,,,,False,0.0,439.5,motorcycle,0.443,464.7,310.4,56.2,80.2,center,40.5,2025-08-27 16:52:25.326169,52:25.3,51.039,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.0309,-0.6738,9.9441,9.9669,9.672,0.993,-12.717,16.009,-390.36,21.12,-481.46,620.18,25.86,3.937,-0.006
473,2.0,32.0,16:52:25.200,2025-09-03T00:18:44.992001,,,,,,False,0.0,439.5,person,0.489,455.5,242.9,65.2,135.0,center,34.1,2025-08-27 16:52:25.326169,52:25.3,51.039,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.0309,-0.6738,9.9441,9.9669,9.672,0.993,-12.717,16.009,-390.36,21.12,-481.46,620.18,25.86,3.937,-0.006
474,1.0,32.0,16:52:25.300,2025-09-03T00:18:45.709509,,,,,,False,0.0,446.3,person,0.477,452.2,236.3,65.9,140.6,center,32.7,2025-08-27 16:52:25.426234,52:25.4,51.14,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.9524,0.562,10.2514,10.3109,-14.895,-1.643,-17.053,22.701,-102.96,0.98,-222.45,245.12,43.41,4.037,0.013
474,2.0,31.0,16:52:25.300,2025-09-03T00:18:45.709509,,,,,,False,0.0,446.3,motorcycle,0.437,459.3,304.5,58.1,78.6,center,41.3,2025-08-27 16:52:25.426234,52:25.4,51.14,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.9524,0.562,10.2514,10.3109,-14.895,-1.643,-17.053,22.701,-102.96,0.98,-222.45,245.12,43.41,4.037,0.013
474,3.0,3.0,16:52:25.300,2025-09-03T00:18:45.709509,,,,,,False,0.0,446.3,bus,0.462,133.4,199.9,258.0,258.9,left,33.4,2025-08-27 16:52:25.426234,52:25.4,51.14,26.66520483,92.76842633,74.4,25.931704,339.78,1,6,1.36,-0.9524,0.562,10.2514,10.3109,-14.895,-1.643,-17.053,22.701,-102.96,0.98,-222.45,245.12,43.41,4.037,0.013
